음식점ID,인허가일자,소재지면적,음식점명
3120000-101-1993-01552,1993-02-27,145.96,어머니가 구워주신 생선구이
3120000-101-1993-01636,1993-03-08,47.41,처가집
3120000-101-1993-01647,1993-09-02,37.84,장수촌
3120000-101-1993-01686,1993-10-08,83.78,청송면옥
3120000-101-1993-01760,1993-01-21,111.6,한우본가갈비
3120000-101-1993-01769,1993-07-03,51.15,거북골숯불갈비
3120000-101-1993-01787,1993-12-04,34.55,김밥천국
3120000-101-1993-03544,1993-07-07,77.0,향꽃
3120000-101-1993-03556,1993-07-27,31.08,형제옥
3120000-101-1993-04110,1993-03-17,165.6,무사시
3120000-101-1993-06197,1993-09-14,28.8,소문난집
3120000-101-1993-06320,1993-11-17,80.0,미도인 신촌
3120000-101-1993-06963,1993-08-17,26.25,에이스호프
3120000-101-1993-07059,1993-03-30,25.55,원조손칼국수
3120000-101-1993-07064,1993-01-15,29.37,기린분식
3120000-101-1993-07117,1993-05-29,32.7,월성분식
3120000-101-1993-07193,1993-05-19,9.5,리틀브라운
3120000-101-1993-07356,1993-06-04,15.54,연희김밥
3120000-101-1993-08684,1993-11-22,99.68,연희다방
3120000-101-1993-08882,1993-07-14,43.3,양푼이주막
3120000-101-1993-09664,1993-10-08,470.03,난향
3120000-101-1993-10225,1993-03-19,40.45,본가 생고기
3120000-101-1994-00183,1994-01-28,71.7,공복
3120000-101-1994-00253,1994-05-25,33.82,신성집
3120000-101-1994-00264,1994-06-03,77.46,서대문응암족발.삼계탕
3120000-101-1994-00388,1994-08-12,56.63,봉구네순대
3120000-101-1994-00424,1994-10-07,64.6,살빼고
3120000-101-1994-00436,1994-11-03,67.2,원조감자탕
3120000-101-1994-00438,1994-11-09,29.14,포차노가리
3120000-101-1994-00441,1994-11-10,85.0,멘도롱식당
3120000-101-1994-00444,1994-11-23,60.99,고향
3120000-101-1994-01286,1994-09-14,52.23,장군닭갈비
3120000-101-1994-01315,1994-10-10,101.05,파파(PaPa)
3120000-101-1994-01333,1994-11-12,101.65,고래고래 회 해산물 포차 신촌점
3120000-101-1994-01348,1994-12-22,77.66,맘스터치 피자앤치킨 연대점
3120000-101-1994-01576,1994-11-07,31.74,바다횟집
3120000-101-1994-01578,1994-11-22,25.28,준서네 양꼬치
3120000-101-1994-01888,1994-05-12,17.21,고냉지
3120000-101-1994-02014,1994-10-21,31.85,호프하우스
3120000-101-1994-02325,1994-04-22,9.98,전주식당
3120000-101-1994-04129,1994-08-25,37.82,엔터
3120000-101-1994-04132,1994-11-14,70.56,봉추찜닭 신촌점
3120000-101-1994-04213,1994-11-15,87.36,이코노스시
3120000-101-1994-05518,1994-02-03,43.31,두찜 서대문남가좌점
3120000-101-1994-05535,1994-03-02,109.09,한촌설렁탕 북가좌점
3120000-101-1994-06417,1994-03-07,65.5,템테이션
3120000-101-1994-06489,1994-06-04,65.65,백양 양꼬치 짬뽕
3120000-101-1994-06492,1994-06-08,254.6,코피티암
3120000-101-1994-06565,1994-07-25,60.96,오므파탈 신촌점
3120000-101-1994-06628,1994-04-02,205.6,펀비어킹
3120000-101-1994-06642,1994-10-22,23.1,전선생과 닭발제자
3120000-101-1994-07243,1994-06-03,97.46,"부산완당,부산밀면"
3120000-101-1994-09490,1994-06-03,53.2,설레임
3120000-101-1994-09698,1994-12-07,34.52,칼
3120000-101-1994-10081,1994-11-21,197.77,이자카야류
3120000-101-1995-00471,1995-04-04,18.91,동학뉴욕비
3120000-101-1995-00475,1995-05-10,46.56,부자소머리국밥 전골
3120000-101-1995-00483,1995-06-12,55.04,대파곱창
3120000-101-1995-00548,1995-08-09,43.6,김가네
3120000-101-1995-01356,1995-01-10,498.58,연세동문회관 플라자점
3120000-101-1995-01400,1995-08-25,42.72,만득이네 두루치기
3120000-101-1995-01412,1995-11-02,61.35,마마
3120000-101-1995-01415,1995-11-08,64.94,거품
3120000-101-1995-01585,1995-09-29,51.82,내고향 오리김치찌개 전문점
3120000-101-1995-02070,1995-07-27,20.2,향촌
3120000-101-1995-02409,1995-02-09,19.25,한씨네 대포
3120000-101-1995-02438,1995-08-18,47.5,옛고향소금구이갈비
3120000-101-1995-02447,1995-10-03,136.87,다모토리3
3120000-101-1995-02453,1995-10-18,76.03,춘향골 남원추어탕
3120000-101-1995-02458,1995-11-24,69.6,달팽이
3120000-101-1995-02462,1995-12-08,38.5,젊음의 행진
3120000-101-1995-02579,1995-09-06,16.53,레지스탕스
3120000-101-1995-03949,1995-02-04,109.45,활빈당
3120000-101-1995-03953,1995-11-24,93.25,당진아구찜동태찜탕
3120000-101-1995-04307,1995-03-10,47.1,참참참분식
3120000-101-1995-04424,1995-09-29,22.06,강씨네 호랑이곳감
3120000-101-1995-04537,1995-12-19,102.0,가문의우동
3120000-101-1995-05763,1995-01-09,36.12,한옥갈비
3120000-101-1995-05786,1995-05-16,129.9,장어세상
3120000-101-1995-05802,1995-07-25,62.07,섬진강민물장어
3120000-101-1995-05808,1995-08-24,13.2,천냥김밥
3120000-101-1995-05872,1995-02-07,18.37,광주식당
3120000-101-1995-05874,1995-09-25,69.43,마포참숯불갈비
3120000-101-1995-05875,1995-11-16,53.94,타코로코
3120000-101-1995-05877,1995-12-27,84.12,아저씨네낙지찜
3120000-101-1995-06130,1995-05-25,225.0,일화성
3120000-101-1995-06810,1995-09-06,58.5,홍초불닭
3120000-101-1995-06813,1995-02-25,125.6,포석정
3120000-101-1995-07469,1995-12-11,84.03,삼진
3120000-101-1995-07551,1995-11-27,20.3,한솥도시락
3120000-101-1995-07791,1995-06-30,49.98,고삼이
3120000-101-1995-07805,1995-09-25,68.76,선희네 명태조림
3120000-101-1995-07809,1995-10-17,110.0,세시봉
3120000-101-1995-07817,1995-11-13,113.67,야바이
3120000-101-1995-07900,1995-09-29,60.12,오계절 남원추어탕
3120000-101-1995-09098,1995-11-20,14.21,부부애 국수
3120000-101-1995-09447,1995-04-28,49.66,연안식당
3120000-101-1995-09572,1995-01-18,65.12,서우
3120000-101-1996-00535,1996-05-31,108.9,한옥집
3120000-101-1996-00536,1996-06-18,131.63,담산 신촌본점
3120000-101-1996-00553,1996-04-22,17.52,투데이
3120000-101-1996-00554,1996-07-01,110.94,백암
3120000-101-1996-00560,1996-08-23,140.54,조은집
3120000-101-1996-00567,1996-10-07,112.44,민스키친
3120000-101-1996-00710,1996-11-23,33.22,형제숯불갈비
3120000-101-1996-00718,1996-08-31,20.83,골목식당
3120000-101-1996-01481,1996-02-28,140.9,씽킹인사이드더박스일
3120000-101-1996-01484,1996-07-03,53.0,오일내 신촌점
3120000-101-1996-01592,1996-09-03,48.66,날아라분식
3120000-101-1996-01666,1996-12-31,226.08,가화만사성
3120000-101-1996-02097,1996-02-14,28.5,진미순대
3120000-101-1996-02101,1996-03-02,32.9,벌떡 장어
3120000-101-1996-02108,1996-03-19,126.44,필
3120000-101-1996-02159,1996-12-19,105.28,춘천집닭갈비
3120000-101-1996-02486,1996-04-13,65.4,냥(NYANG)
3120000-101-1996-02535,1996-11-29,10.0,2002
3120000-101-1996-02539,1996-12-12,61.56,삼미 마라탕
3120000-101-1996-02544,1996-12-27,58.89,해신포차
3120000-101-1996-02577,1996-09-16,54.8,쟈마이카
3120000-101-1996-02578,1996-09-12,65.68,"포차1,2,3"
3120000-101-1996-02591,1996-02-13,71.01,화수목
3120000-101-1996-02597,1996-07-08,102.97,산청자매훠궈
3120000-101-1996-02706,1996-03-13,53.4,맛있는 순두부
3120000-101-1996-03737,1996-11-15,118.85,참이맛감자탕
3120000-101-1996-03811,1996-05-25,66.41,에바다 생고기
3120000-101-1996-03957,1996-10-21,61.06,초식돼지
3120000-101-1996-04413,1996-05-07,21.0,썬더치킨
3120000-101-1996-04506,1996-05-21,24.9,성연 양꼬치
3120000-101-1996-04720,1996-06-24,41.3,해와달
3120000-101-1996-05847,1996-02-29,56.0,청춘대로구이
3120000-101-1996-05859,1996-04-08,96.85,한옥그레이스
3120000-101-1996-05893,1996-08-05,13.63,이삭토스트 서울경기대점
3120000-101-1996-06921,1996-06-12,43.47,연안옥 칼순대국
3120000-101-1996-07481,1996-01-29,63.0,꼬망이
3120000-101-1996-07558,1996-11-29,35.71,온양
3120000-101-1996-07869,1996-06-21,79.2,Mu Haven(무헤이븐)
3120000-101-1996-07871,1996-07-06,30.0,윈
3120000-101-1996-07875,1996-07-27,21.5,불타는돼지부속
