음식점ID,인허가일자,소재지면적,음식점명
3240000-101-1999-00026,1999-11-09,99.85,샤구샤구
3240000-101-1999-00927,1999-06-28,25.0,칼통삼겹살
3240000-101-1999-01098,1999-08-23,66.0,양수리매운탕
3240000-101-1999-02284,1999-11-11,43.55,세꼬시
3240000-101-1999-02345,1999-10-18,72.71,은아식당
3240000-101-1999-02786,1999-11-19,191.73,대가식당
3240000-101-1999-03622,1999-03-23,27.65,명동식당
3240000-101-1999-03648,1999-03-04,33.54,대길소갈비
3240000-101-1999-03649,1999-03-05,33.37,춘천닭갈비이드래요
3240000-101-1999-03657,1999-03-10,99.35,성내동다람
3240000-101-1999-03693,1999-10-27,17.4,초원
3240000-101-1999-03695,1999-02-13,272.49,우드멜로우(woodmellow)
3240000-101-1999-03696,1999-02-19,86.9,전주식당
3240000-101-1999-03728,1999-01-29,89.84,대패상회 길동점
3240000-101-1999-03758,1999-01-21,22.29,가마로강정 길동역점
3240000-101-1999-03762,1999-01-23,114.55,천호닭갈비
3240000-101-1999-06182,1999-06-11,26.0,천호곱창
3240000-101-1999-10013,1999-10-28,33.3,치킨뱅이
3240000-101-1999-10498,1999-01-02,69.74,만복국밥 본점
3240000-101-1999-10509,1999-01-09,96.66,큰맘할매순대국
3240000-101-1999-10541,1999-05-01,54.28,길동한우곱창
3240000-101-1999-10566,1999-05-10,260.7,암사민물장어
3240000-101-1999-10569,1999-05-10,49.5,구일식당
3240000-101-1999-10596,1999-11-01,270.26,오륜정
3240000-101-1999-10653,1999-06-09,23.8,산지직송포장마차
3240000-101-1999-10663,1999-06-12,58.9,압구정 봉구비어
3240000-101-1999-10701,1999-06-30,213.19,배나무집
3240000-101-1999-10715,1999-07-03,108.56,황금오리
3240000-101-1999-10717,1999-07-03,121.41,할매보쌈양평해장국
3240000-101-1999-10722,1999-07-06,23.52,의정부 부대찌개
3240000-101-1999-10760,1999-07-21,79.2,자담치킨
3240000-101-1999-10765,1999-07-23,200.43,백제추어탕
3240000-101-1999-10842,1999-08-24,49.0,코끼리 식당
3240000-101-1999-10852,1999-08-27,26.0,데니쉬숯불바베큐
3240000-101-1999-10861,1999-08-30,33.25,고향역
3240000-101-1999-10871,1999-09-02,63.09,단골정육식당
3240000-101-1999-10872,1999-09-03,95.29,엄마밥상
3240000-101-1999-10900,1999-09-11,102.59,춘향골남원추어탕
3240000-101-1999-10925,1999-09-22,11.0,영양왕족발순대국
3240000-101-1999-10934,1999-09-28,26.0,윤희네
3240000-101-1999-10954,1999-10-05,52.8,아키노유키
3240000-101-1999-10978,1999-10-14,102.31,참나무감자탕
3240000-101-1999-11010,1999-10-26,17.03,냄비와 물통
3240000-101-1999-11028,1999-11-02,52.93,무등골
3240000-101-1999-11092,1999-11-19,39.4,동태마을
3240000-101-1999-11120,1999-11-29,31.68,갯마을칼국수
3240000-101-1999-11141,1999-12-07,193.96,강천민물장어
3240000-101-1999-11165,1999-12-11,24.49,다인카페
3240000-101-1999-11167,1999-12-11,27.72,풀코스고덕본점
3240000-101-1999-11176,1999-12-14,205.84,소문난칼국수
3240000-101-1999-11186,1999-12-16,101.48,쪼끼쪼끼
3240000-101-1999-11187,1999-12-17,28.08,105
3240000-101-1999-11188,1999-12-17,35.15,통가마막창구이
3240000-101-1999-11227,1999-12-29,183.16,터
3240000-101-1999-11254,1999-12-29,57.66,삼산회관
3240000-101-1999-11257,1999-04-02,50.4,풍납닭 내장탕
3240000-101-2000-11277,2000-01-27,53.0,해녀집
3240000-101-2000-11295,2000-02-11,19.83,이차전
3240000-101-2000-11346,2000-03-15,26.64,아라치 천호점
3240000-101-2000-11349,2000-03-16,89.25,부흥반점
3240000-101-2000-11358,2000-03-18,23.1,닭나라.정
