음식점ID,인허가일자,소재지면적,음식점명
3130000-101-1996-04884,1996-09-03,35.1,역전우동0410 홍대입구역점
3130000-101-1996-04887,1996-11-18,94.86,니뽕내뽕홍대점
3130000-101-1996-04998,1996-02-16,180.0,고기싸롱 망원역점
3130000-101-1996-05097,1996-07-27,26.73,또래오래
3130000-101-1996-05098,1996-07-27,23.45,페리카나치킨
3130000-101-1996-06764,1996-06-04,97.0,부엉이산장 홍대점1
3130000-101-1996-06910,1996-12-02,63.01,우직서울
3130000-101-1996-07471,1996-07-20,101.24,목포세발낙지
3130000-101-1996-07697,1996-08-28,80.74,어수선
3130000-101-1996-07752,1996-04-02,44.88,김밥천국
3130000-101-1996-07850,1996-11-22,58.15,생마차 홍대입구역점
3130000-101-1996-08717,1996-07-19,66.6,메가엠지씨커피 상암파출소점
3130000-101-1997-00310,1997-07-26,39.06,스핑크스
3130000-101-1997-00313,1997-09-11,86.66,오길비
3130000-101-1997-00314,1997-10-16,73.79,안면도꽃게간장게장
3130000-101-1997-00433,1997-05-29,47.74,쭈꾸미랑순두부
3130000-101-1997-00670,1997-03-17,45.04,선비촌추어탕
3130000-101-1997-01513,1997-01-04,28.83,포보
3130000-101-1997-01529,1997-11-06,84.33,향미각
3130000-101-1997-01531,1997-11-26,87.74,꼬꼬로 치킨
3130000-101-1997-01532,1997-12-05,64.99,서교동 연탄집
3130000-101-1997-01624,1997-07-10,82.6,신진도간장게장
3130000-101-1997-01771,1997-05-03,33.8,교다이야
3130000-101-1997-01918,1997-01-25,94.25,명가낙지마당
3130000-101-1997-02152,1997-11-18,78.12,군산찜
3130000-101-1997-02725,1997-10-22,27.0,녹스
3130000-101-1997-02767,1997-06-19,95.55,구자춘참치
3130000-101-1997-02770,1997-12-03,97.52,아미(amie)
3130000-101-1997-03487,1997-08-16,56.71,고향집김치삼겹살
3130000-101-1997-03503,1997-05-02,81.06,마산아구찜
3130000-101-1997-03741,1997-10-08,20.0,불꽃
3130000-101-1997-04039,1997-11-14,54.6,전설의김치찌개
