음식점ID,인허가일자,소재지면적,음식점명
3160000-101-2019-00043,2019-02-15,152.0,리
3160000-101-2019-00044,2019-02-18,88.93,진
3160000-101-2019-00045,2019-02-19,120.0,대원초벌갈매기
3160000-101-2019-00046,2019-02-19,21.9,엄마한입 아가한입
3160000-101-2019-00048,2019-02-19,196.0,용용선생 구로디지털단지점
3160000-101-2019-00050,2019-02-22,34.54,오류골 한방통닭바베큐
3160000-101-2019-00052,2019-02-25,196.0,만만코코로
3160000-101-2019-00053,2019-02-26,133.91,제면 청년
3160000-101-2019-00054,2019-02-26,158.55,금별맥주 구로디지털단지점
3160000-101-2019-00055,2019-02-26,128.57,운치 구로디지털단지본점
3160000-101-2019-00059,2019-03-04,38.0,호운래면식점
3160000-101-2019-00060,2019-03-07,26.0,미미
3160000-101-2019-00063,2019-03-08,61.36,소우주
3160000-101-2019-00064,2019-03-12,62.41,황금 돼지
3160000-101-2019-00065,2019-03-13,28.87,치킨플러스 구로점
3160000-101-2019-00067,2019-03-14,161.27,할리스커피 구로디지털단지역점
3160000-101-2019-00068,2019-03-14,70.13,명품 수제돈까스
3160000-101-2019-00069,2019-03-15,25.87,소식부
3160000-101-2019-00070,2019-03-15,98.56,토방골
3160000-101-2019-00077,2019-03-19,66.0,오늘 술 먹자
3160000-101-2019-00078,2019-03-19,110.28,춘천 닭갈비
3160000-101-2019-00081,2019-03-20,81.96,우와한 뼈찜 뼈곰탕
3160000-101-2019-00082,2019-03-22,26.4,공원식당호프
3160000-101-2019-00087,2019-03-26,27.38,홍대불닭
3160000-101-2019-00088,2019-03-28,55.44,선이호프
3160000-101-2019-00089,2019-03-29,10.05,킹스카츠곳간 구로역점
3160000-101-2019-00095,2019-04-03,304.46,황제7080라이브카페
3160000-101-2019-00104,2019-04-10,130.73,품육 구로점
3160000-101-2019-00108,2019-04-18,44.62,마구로포차
3160000-101-2019-00111,2019-04-19,105.36,한우마당 늘푸른점
3160000-101-2019-00120,2019-04-29,126.51,79대포 구로 개봉점
3160000-101-2019-00121,2019-04-29,132.48,낭만술집
3160000-101-2019-00122,2019-04-29,58.9,몽로주점투
3160000-101-2019-00123,2019-04-30,24.0,버터리하우스(butter lee house)
3160000-101-2019-00125,2019-05-02,124.5,싸다김밥 구로디지털단지점
3160000-101-2019-00127,2019-05-02,19.83,쏘쏘네 통닭
3160000-101-2019-00128,2019-05-03,57.0,국제통닭 신도림점
3160000-101-2019-00133,2019-05-08,373.75,이즈모
3160000-101-2019-00134,2019-05-08,90.0,오닉스시스템
3160000-101-2019-00135,2019-05-10,53.79,수포차
3160000-101-2019-00138,2019-05-14,69.09,대명각
3160000-101-2019-00139,2019-05-14,49.0,에버애프터
3160000-101-2019-00144,2019-05-16,96.1,컴포 (신도림점)
3160000-101-2019-00151,2019-05-17,95.0,오닉스에이취큐
3160000-101-2019-00152,2019-05-20,28.18,김밥공감 태평양물산점
3160000-101-2019-00153,2019-05-21,66.0,향토 무쇠솥뚜껑구이
3160000-101-2019-00155,2019-05-24,64.0,고물라디오
3160000-101-2019-00156,2019-05-27,34.83,깡통포차
3160000-101-2019-00161,2019-05-28,131.22,한국영파머스클럽
3160000-101-2019-00162,2019-05-29,67.52,미쓰포차
3160000-101-2019-00163,2019-05-30,115.7,맘스터치 구로시장점
3160000-101-2019-00165,2019-05-31,28.0,바름김밥 을찌로떡볶이
3160000-101-2019-00168,2019-06-04,57.87,"여기, Cafe"
3160000-101-2019-00170,2019-06-10,54.78,골목집3.1
3160000-101-2019-00174,2019-06-12,15.93,고바우
3160000-101-2019-00175,2019-06-12,43.04,압력술 압력요리
3160000-101-2019-00176,2019-06-12,77.02,마루케이터링
3160000-101-2019-00177,2019-06-13,26.0,호식이두마리치킨(개봉1호점)
3160000-101-2019-00178,2019-06-14,76.23,선이커피호프
