음식점ID,인허가일자,소재지면적,음식점명
3180000-101-1988-10679,1988-12-05,137.5,펀 비어킹
3180000-101-1988-10721,1988-11-29,31.6,골목오리집
3180000-101-1988-10757,1988-01-14,450.0,또순이집
3180000-101-1988-10974,1988-08-19,69.48,동우황태 동여의도점
3180000-101-1988-11388,1988-11-25,106.0,대성추어탕
3180000-101-1988-11431,1988-04-06,27.52,북어국양평식당
3180000-101-1988-11555,1988-08-09,77.82,대여죽집
3180000-101-1989-04435,1989-08-17,19.8,페리카나치킨
3180000-101-1989-04873,1989-05-19,75.0,안도
3180000-101-1989-04876,1989-11-18,59.22,육수정 영등포역본점
3180000-101-1989-05096,1989-05-22,80.48,대박굼터
3180000-101-1989-05454,1989-12-15,26.12,그 전집
3180000-101-1989-05672,1989-05-04,94.17,유가네해장국전문점
3180000-101-1989-05835,1989-06-05,29.12,코펜호프
3180000-101-1989-06399,1989-08-29,31.53,영등포횟집
3180000-101-1989-07109,1989-07-05,37.82,바다내음
3180000-101-1989-07183,1989-09-29,49.45,짚신매운갈비찜
3180000-101-1989-07345,1989-02-21,66.22,진가
3180000-101-1989-07347,1989-07-06,89.14,자연한우
3180000-101-1989-08063,1989-06-15,149.68,삼성원
3180000-101-1989-09441,1989-07-19,76.0,서산묵은지
3180000-101-1989-09752,1989-06-08,43.28,효성삼계탕
3180000-101-1989-09946,1989-08-23,25.0,여의주
3180000-101-1989-10067,1989-08-16,78.0,서울깍두기
3180000-101-1989-10109,1989-08-07,117.43,인지삼겹살
3180000-101-1989-10335,1989-04-08,21.28,요거프레소(대림우성사거리점)
3180000-101-1989-10639,1989-12-15,50.92,오삼볶음집
3180000-101-1989-10910,1989-03-06,126.19,가야한정식
3180000-101-1989-11071,1989-04-13,27.5,장위동 유성집
3180000-101-1989-11108,1989-01-18,34.95,김밥천국
3180000-101-1989-11429,1989-11-24,44.88,등마루족발연구소
3180000-101-1990-04176,1990-02-17,22.25,맛집
3180000-101-1990-04220,1990-01-06,183.51,참맛감자탕
