음식점ID,인허가일자,소재지면적,음식점명
3220000-101-1993-00529,1993-07-30,134.45,갓텐스시 신사점
3220000-101-1993-00532,1993-07-30,104.66,민들레떡볶이
3220000-101-1993-00538,1993-07-14,120.14,해오름맛집
3220000-101-1993-00541,1993-07-15,95.86,돈그리아
3220000-101-1993-00543,1993-07-19,124.2,맛기행 사계절
3220000-101-1993-00552,1993-07-21,64.27,김씨네
3220000-101-1993-05691,1993-04-24,71.94,명동 칼국수
3220000-101-1993-05707,1993-04-12,39.14,엄마밥집
3220000-101-1993-05987,1993-01-06,66.0,문어앤치킨
3220000-101-1993-06377,1993-04-23,82.5,손국시
3220000-101-1993-06484,1993-05-14,47.03,만두의 전설
3220000-101-1993-06691,1993-07-09,195.16,(주)한추
3220000-101-1993-07088,1993-12-17,40.02,난분식
3220000-101-1993-07112,1993-12-03,150.3,창포
3220000-101-1993-07126,1993-11-15,94.49,오부찌
3220000-101-1993-07137,1993-09-23,23.78,멕시카나 수서점
3220000-101-1993-07140,1993-09-25,25.44,용이네
3220000-101-1993-07144,1993-10-06,255.23,유장원보쌈
3220000-101-1993-07153,1993-09-17,28.56,김가네김밥
3220000-101-1993-07218,1993-09-15,674.09,더 스퀘어
3220000-101-1993-07500,1993-05-15,95.37,내림손 삼계탕
3220000-101-1993-07501,1993-06-01,114.92,박서방숯불구이
3220000-101-1993-07561,1993-01-15,159.3,미네
3220000-101-1993-07821,1993-02-05,83.07,빽돈(신논현 직영점)
3220000-101-1993-07896,1993-09-28,140.07,가람
3220000-101-1993-07919,1993-08-25,95.99,광수사
3220000-101-1993-10094,1993-04-26,50.98,병천황토방순대
3220000-101-1993-10318,1993-01-07,318.74,주식회사 스카이뷰컨벤션
3220000-101-1993-10491,1993-06-10,65.23,아이(바)
