음식점ID,인허가일자,소재지면적,음식점명
3210000-101-1995-02676,1995-05-25,66.84,김치뚝딱
3210000-101-1995-02697,1995-05-11,69.7,남원해신추어탕
3210000-101-1995-02725,1995-05-01,35.91,삼번가우동
3210000-101-1995-02737,1995-04-14,287.6,전주 청국장
3210000-101-1995-02751,1995-03-25,105.69,(주)통나무집2
3210000-101-1995-02780,1995-03-17,130.71,시골집
3210000-101-1995-02801,1995-03-07,28.8,이모네식당
3210000-101-1995-02808,1995-02-16,64.42,참나무숯불에 닭이만나는순간
3210000-101-1995-02826,1995-02-08,134.58,대홍관
3210000-101-1995-02854,1995-02-08,106.19,도원
3210000-101-1995-02901,1995-01-07,70.91,잠수함
3210000-101-1995-06591,1995-12-29,54.66,준.호프치킨
3210000-101-1995-06635,1995-01-13,204.16,역전할머니맥주 강남역점
3210000-101-1995-07172,1995-11-03,129.43,정여사 손칼국수
3210000-101-1995-07182,1995-11-25,174.6,엑시트(EXIT)
3210000-101-1995-07241,1995-07-04,15.68,만나요 스넥
3210000-101-1995-07269,1995-03-15,92.45,양재식당
3210000-101-1995-07341,1995-01-06,216.29,소호정
3210000-101-1995-08764,1995-09-30,177.7,초연
