음식점ID,인허가일자,소재지면적,음식점명
3170000-101-1997-01432,1997-03-04,47.31,언덕길감자탕
3170000-101-1997-02118,1997-05-23,23.45,생방송
3170000-101-1997-02124,1997-06-04,12.92,최가네
3170000-101-1997-02135,1997-07-07,62.25,한식부페
3170000-101-1997-02141,1997-03-04,21.0,대하
3170000-101-1997-02177,1997-02-18,24.42,아리수호프
3170000-101-1997-03543,1997-11-27,26.06,서울식당
3170000-101-1997-04142,1997-07-15,728.93,강강술래시흥점
3170000-101-1997-04143,1997-07-18,22.78,매일식당
3170000-101-1997-04144,1997-07-25,135.81,영림가든
3170000-101-1997-04175,1997-05-16,34.32,목포오리낙지
3170000-101-1997-04179,1997-06-16,59.69,시흥식당
3170000-101-1997-04588,1997-12-27,83.09,BHC치킨 독산사거리점
3170000-101-1997-04600,1997-04-29,47.36,낙원식당
3170000-101-1997-04605,1997-05-26,86.0,총각네 부추곱창 독산점
3170000-101-1997-05731,1997-09-08,45.26,비비큐 독산시흥본점
3170000-101-1998-01320,1998-12-10,49.32,라이코스
3170000-101-1998-01340,1998-09-10,26.56,친구야
3170000-101-1998-01343,1998-10-14,33.0,충청도 순대국
3170000-101-1998-01359,1998-04-23,24.48,그린호프
3170000-101-1998-01368,1998-06-26,36.42,참곱돌삼겹살&감자탕
3170000-101-1998-02012,1998-10-14,21.25,카페 에이엠 730
3170000-101-1998-02035,1998-07-01,13.73,완이네
3170000-101-1998-02039,1998-07-24,23.7,그린호프
3170000-101-1998-02052,1998-09-30,31.45,양지식당
3170000-101-1998-02064,1998-04-02,20.79,옛날짜장
3170000-101-1998-02708,1998-06-11,28.18,비비큐(가산점)
3170000-101-1998-02710,1998-08-07,34.44,93조개구이찜
3170000-101-1998-03942,1998-05-30,28.78,박리분식
3170000-101-1998-04106,1998-05-27,354.85,채선당 금천구청점
3170000-101-1998-04109,1998-06-09,79.04,남부생갈비
3170000-101-1998-04116,1998-06-19,94.49,해상공원
3170000-101-1998-04539,1998-08-19,53.2,풍년쌈밥보리밥
3170000-101-1998-04554,1998-11-30,93.02,비비큐참숯바베큐
3170000-101-1998-04570,1998-06-18,38.57,우기양꼬치
3170000-101-1998-04578,1998-07-15,27.72,현대식당
3170000-101-1998-05109,1998-10-02,89.0,자연밥상
3170000-101-1998-05627,1998-12-22,24.5,당진아구 동태찜탕
3170000-101-1998-05771,1998-11-23,28.7,언덕배기호프
3170000-101-1998-06807,1998-12-18,128.78,7080 라이브 놀이터
3170000-101-1999-02223,1999-10-15,129.9,정든소문난순대국
3170000-101-1999-05144,1999-10-15,55.3,보경
3170000-101-1999-05636,1999-01-07,34.45,세븐나잇
3170000-101-1999-05645,1999-10-16,49.64,구구치킨
3170000-101-1999-05663,1999-02-05,18.95,박리분식
3170000-101-1999-05664,1999-02-05,37.69,우리해장국
3170000-101-1999-05671,1999-02-12,20.58,이석민피자
3170000-101-1999-05693,1999-02-24,28.04,옥산정
3170000-101-1999-05755,1999-03-29,61.25,서울보쌈
3170000-101-1999-05774,1999-04-15,28.5,시골장국집
3170000-101-1999-05783,1999-04-21,12.9,민속촌순대국
3170000-101-1999-05790,1999-04-26,61.62,메가커피 금천현대시장점
3170000-101-1999-05825,1999-05-20,29.42,비비큐
3170000-101-1999-05840,1999-05-28,21.84,얼큰칼국수
